,track_id,artists,album_name,track_name,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
122,0M88JRtpXQK8i2XP0WX8jO,Scooter,Back To The Heavyweight Jam,Fuck The Millennium,249493,False,0.548,0.999,0,-4.937,1,0.0947,0.0501,0.0128,0.978,0.0878,145.0,4,happy
123,1yoMdigYCXY5UrhTbGNEJp,Eric Burdon,Disciples Liberation The Ultimate Fantasy Playlist,Don't Let Me Be Misunderstood,157360,False,0.673,0.712,11,-7.858,0,0.0273,0.159,0.0,0.183,0.912,113.061,4,psych-rock
124,1Ib8I0IUoeRdLk6IKMLenk,Die Toten Hosen,Alles aus Liebe: 40 Jahre Die Toten Hosen,Nur zu Besuch,270266,False,0.508,0.299,0,-7.457,0,0.0261,0.502,0.0,0.112,0.137,108.159,4,punk
125,0EMYTe2oQy70PCKPQFlbVy,Ali Zafar,"London, Paris, New York (Original Motion Picture Soundtrack)",Voh Dekhnay Mein,272453,False,0.815,0.421,0,-8.125,1,0.0352,0.491,4.41e-06,0.117,0.543,140.01,4,pop-film
126,0BhH8IeKQa3MW7J3dpl6x0,hope mona,trick or treat on beat,Ghostbusters - Lo-Fi,170929,False,0.816,0.596,9,-11.15,1,0.451,0.76,0.891,0.348,0.756,116.022,4,study
127,5xQr5TxQ77siaKfuyiJbT0,Ottawan,Hands Up,Hands Up - Single Version,208573,False,0.888,0.876,8,-4.249,1,0.0425,0.61,3.25e-05,0.375,0.992,123.291,4,disco
128,5g9IN42ZX2NK6KhOB347V3,Dry Bar Comedy,Dry Bar Comedy Presents Zoltan Kaszas: Cat Jokes,Accidental Soccer Coach,158000,False,0.519,0.535,3,-14.284,0,0.935,0.764,0.0,0.706,0.474,135.462,4,comedy
129,45eEjffcfZfXgILWoY2tZw,Trazendo a Arca,10 Anos (Edição Comemorativa),Sobre as Águas,340626,False,0.442,0.447,1,-7.557,0,0.0278,0.456,0.0,0.975,0.165,137.987,4,gospel
130,36j1jTaF9CFdq58TOPnBzC,Napalm Death,Utopia Banished (Remastered 2012 Edition),Judicial Slime,156840,False,0.221,0.992,10,-4.898,0,0.151,3.49e-06,0.207,0.304,0.117,98.179,4,grindcore
131,6aKWvrAFe1NC7YEw8rTcwb,Randy Crawford,Gourmet Soul,Street Life (Edit),289333,False,0.55,0.548,5,-11.171,0,0.0719,0.258,4.12e-05,0.36,0.819,111.612,4,disco
132,2NQ2VeLMFkiPaUzEjU0U4J,Rotterdam Termination Source,History Of Rotterdam Hardcore Part 1.,Poing-Jump A Little Higher,261735,False,0.751,0.991,11,-5.468,0,0.0723,0.00101,0.179,0.357,0.849,154.857,4,happy
133,4B8RTAHSPfYpV222GsmEjq,Don Omar,Fiesta portatil,Zumba,263973,False,0.718,0.891,9,-3.494,0,0.0404,0.00175,0.0146,0.138,0.828,124.981,4,latin
134,2sCxUQfUto6uaBe1ZBHFtA,Clara Mae;Russell Dickerson,Drunk On Emotions,Alright (feat. Russell Dickerson),161085,False,0.544,0.738,6,-4.944,1,0.106,0.368,0.0,0.0993,0.41,146.976,4,swedish
135,2KK9N6iBAisA0booTu3bGd,Melendi;Alejandro Sanz;Arkano,Ahora,Déjala Que Baile (with Alejandro Sanz & Arkano),219600,False,0.831,0.777,11,-4.456,0,0.174,0.356,0.0,0.0796,0.598,95.973,4,spanish
136,48Yn5OAlrve8PAhxDhTNUQ,Twisted Sister,Metal,Under the Blade,279533,False,0.304,0.89,9,-3.992,0,0.122,0.00143,0.00113,0.104,0.433,194.289,4,metal
137,6YtuqK0GShEo9edd4yI8rr,Wildstylez;Headhunterz,Project One,The Zero Hour,330106,False,0.622,0.906,9,-6.987,1,0.258,0.024,0.0133,0.342,0.0615,149.882,4,hardstyle
138,5q4gc4nzxSgtwIBnIuCT6M,Cooltime Kids,Halloween y diversión para peques,The Addams Family,139866,False,0.689,0.546,5,-9.254,1,0.0673,0.000464,0.000896,0.239,0.966,120.233,4,party
139,4LUwZxtF980YhwrvxtTeZ7,OneRepublic,HOT PARTY BACK TO SCHOOL 2022,I Ain't Worried,148485,False,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4,piano
140,6iHbjtE81qfwU4RacVYDqP,E-Dee,Elevate,Everytime I See You,206222,False,0.521,0.686,5,-8.002,0,0.291,0.0141,0.0,0.0846,0.624,129.378,5,j-dance
141,5VgoYN2PNwcRIbxCzmeri0,Peter Cat Recording Co.,Bismillah,Heera,379920,False,0.66,0.606,0,-11.409,0,0.0266,0.557,0.00547,0.0987,0.77,116.007,4,electronic
142,5nvL2YxmnbQyuu7aGrI68K,luvuto,messy,messy,96000,False,0.605,0.238,0,-12.352,1,0.16,0.948,0.92,0.111,0.656,79.996,4,study
143,5XaueS6W32nmVOFqYsmoCr,Angelmaker,Dissentient,Leech,285160,True,0.254,0.98,0,-4.348,1,0.138,0.00014,0.0659,0.306,0.0399,125.023,4,black-metal
144,4z6ONMu9f0FjhhApyj87KI,Eagles Of Death Metal,Zipper Down,Got The Power,208440,False,0.46,0.882,1,-4.91,1,0.0641,0.00203,0.0103,0.0996,0.658,143.926,4,garage
145,22f03jCe16N1rYJzO9RqWl,Ron Trent,Artifacts From the Future EP,City Beat,682666,False,0.804,0.947,2,-8.071,1,0.0488,0.00984,0.889,0.0647,0.666,122.018,4,chicago-house
146,6JN0cjFT0zDRYxzqcKrvwf,Soundgarden,Hits Pop Rock 90's,Spoonman,246920,False,0.258,0.904,0,-5.625,1,0.0386,2.2e-05,0.218,0.255,0.832,186.054,3,alternative
147,1ltZgsLlfxgtNh5U74JPu3,Above & Beyond,Journey To ABGT500 pt.2,Group Therapy (Messages Pt. 9) [ABGT499D3],48695,False,0.66,0.917,7,-6.56,1,0.215,0.068,0.000216,0.683,0.74,138.065,3,trance
148,2zNZ81rcbDUvOmKo0borJr,Electric Callboy;FiNCH,TEKKNO,Spaceman (feat. FiNCH),190000,True,0.508,0.891,4,-7.492,0,0.0539,0.000381,0.0,0.403,0.572,79.984,4,metalcore
149,5Yi7LVz0rVo2aYN34Hyv1U,Cream,(60's) Sixties Collected Volume 2,I Feel Free - Remastered,172760,False,0.371,0.601,9,-8.431,1,0.0277,0.137,5.53e-05,0.15,0.596,87.975,4,psych-rock
150,7Gn4vU9RUHYV5aA1gMJSPV,Ritviz,Dev,Pran,221538,False,0.619,0.484,1,-8.715,1,0.0572,0.116,0.000121,0.19,0.61,90.916,4,indie-pop
151,5FcQcDHuwpzP70vhlCqVi2,Steppenwolf,Fiesta temática 60s,The Pusher,349826,False,0.508,0.47,0,-9.339,1,0.0262,0.201,0.0553,0.14,0.69,81.016,4,folk
152,0u79AwRSmRJdCQwXV7SGSB,Laura Chiatti,Rapunzel- L'intreccio della torre,Aspettando una nuova vita – Reprise,125840,False,0.329,0.166,4,-10.467,1,0.0381,0.918,0.000221,0.257,0.159,102.277,4,disney
153,0H4BGX7L8UfoD0g4wgXd0D,Leeland,Way Maker,Way Maker - Single Version,206440,False,0.468,0.655,4,-6.384,1,0.0296,0.0149,0.0,0.104,0.222,144.045,4,alternative
154,5X4tAxxNC5XaSgcIW3xhj7,Sara Kays,Chosen Last,Chosen Last,226847,False,0.652,0.546,11,-6.497,1,0.0264,0.666,2.28e-06,0.112,0.264,99.03,4,songwriter
155,0Gdc7WEm7QbmFzqDfQCs2M,Rodrigo Zin,Tanjiro Kamado,Tanjiro Kamado,291283,True,0.677,0.573,10,-7.982,0,0.047,0.317,0.0,0.291,0.282,107.059,4,r-n-b
156,38YgZVHPWOWsKrsCXz6JyP,Matt Nathanson,Some Mad Hope,Come On Get Higher,215173,False,0.672,0.623,9,-5.699,1,0.0297,0.241,0.0,0.0848,0.617,92.018,4,acoustic
157,7fiDUk7rQAZJ5lPKchOpHM,Autechre,Chiastic Slide,Nuane,797375,False,0.698,0.583,4,-11.091,0,0.105,0.00189,0.775,0.308,0.408,108.002,4,idm
158,1UDViHv1sQpQT4G3Yf18IC,Heloisa Rosa,Estante da Vida,Vaidade,268051,False,0.494,0.443,4,-9.212,1,0.0274,0.674,6.59e-05,0.102,0.191,125.887,4,gospel
159,5Ag2HVfyE4rzXa8ba47Qqo,The Lemonheads,Varshons 2,Abandoned,220306,False,0.444,0.545,0,-6.574,1,0.0284,0.0391,0.000356,0.184,0.382,126.728,4,power-pop
160,7df1bXJPOQ21YwxjjOYOnj,Pernilla Andersson,Våra barns godnattsånger - älskade godnattvisor & vaggvisor för alla barn,Videvisan (Sov du lilla videung),180506,False,0.341,0.212,7,-12.131,1,0.0312,0.897,0.00124,0.147,0.268,171.267,4,swedish
161,2J2Z1SkXYghSajLibnQHOa,Sia,This Is Acting,Unstoppable,217746,False,0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,4,pop
162,36wWhtZyNc7YSGORYvLZ5X,Mc Kevin,Isolado No Quarto,Sentimento,216000,False,0.493,0.587,7,-4.743,0,0.0603,0.791,0.0,0.0919,0.456,109.967,4,funk
163,3AJ0MFDt4OSknQ5D9Jlo4l,Criolo,Nó na Orelha,Samba Sambei,222560,False,0.87,0.737,11,-8.372,1,0.126,0.268,0.00369,0.0504,0.952,136.07,4,afrobeat
164,7I8UTLiBA1ptFm04WulwhH,Arca,KICK ii,Prada,163348,False,0.619,0.712,4,-6.893,0,0.0328,0.103,0.0,0.24,0.35,95.025,4,club
165,0vrF0RhqGtoyzHxNpKFVeq,Darko US;Ryo Kinoshita,Oni,Hyper Kill,203266,True,0.258,0.997,7,-3.808,1,0.245,0.000225,0.565,0.096,0.245,147.567,4,death-metal
166,2okcO5ZSjMwCl3kBOZujX9,The Planet Smashers,Unstoppable,Police the Nation,158946,False,0.753,0.958,11,-4.088,0,0.0504,0.0449,0.0,0.383,0.964,167.944,4,ska
167,5902W4uHWzhtOff1UK7the,Alesso;Katy Perry,When I’m Gone (with Katy Perry),When I’m Gone (with Katy Perry),161266,False,0.685,0.886,0,-4.179,1,0.034,0.028,0.0,0.481,0.615,125.034,4,electro
168,6fUyCEJju5st7aDoN1nDN0,Miles Away;braev,Heartless,Heartless,234324,False,0.467,0.644,6,-4.792,0,0.0382,0.182,0.0,0.0945,0.308,148.049,4,dub
169,38Uq4auvCzFYWtYjLeB5xz,KAROL G,El perreo es el futuro,BICHOTA,178946,True,0.863,0.666,1,-4.158,0,0.152,0.212,0.000493,0.103,0.838,163.908,4,reggae
170,46IZ0fSY2mpAiktS3KOqds,Adele,30,Easy On Me,224694,False,0.604,0.366,5,-7.519,1,0.0282,0.578,0.0,0.133,0.13,141.981,4,british
171,2ygHwkk6BE4o1YKF2jhrFX,Amaal Mallik;Armaan Malik;Palak Muchhal,Sanam Re,Hua Hain Aaj Pehli Baar,309272,False,0.495,0.729,6,-6.453,0,0.103,0.6,4.13e-05,0.0993,0.683,155.892,4,pop-film
172,6k0X05danQOXSBTVek5DU1,SiM,The Rumbling,The Rumbling,220799,False,0.459,0.878,5,-1.399,0,0.0688,5.62e-05,0.000307,0.371,0.494,144.852,4,rock
173,7eKlApdNdcu8e2GX4nItcO,Ella Chen,都幾歲了 (電視劇【幸福一家人】片尾曲),都幾歲了 (電視劇【幸福一家人】片尾曲),241891,False,0.624,0.499,7,-7.631,1,0.0276,0.179,0.0,0.17,0.305,115.986,4,mandopop
174,28i8wrtierqlLXenXZqgRL,Samuca e a Selva,Ditados Populares Dançantes,Vermelhos de Ciclos,242000,False,0.753,0.728,10,-6.071,0,0.0563,0.0159,0.0652,0.107,0.59,144.003,3,afrobeat
175,6Ban3mboqGeIUAFnuyZZNM,Shiritsu Ebisu Chugaku,Major Debut 10th Anniversary Album 中吉,ポップコーントーン,270413,False,0.329,0.954,4,-1.737,1,0.0706,0.00316,0.338,0.52,0.589,170.064,4,j-idol
176,24BYTj1tb5ovZcnIbtdTYD,Seekae;Flume,Test & Recognise (Remixes),Test & Recognise - Flume Re-work,303660,False,0.544,0.579,8,-8.52,1,0.0712,0.193,1.43e-05,0.117,0.294,109.769,4,ambient
177,7z60LyZVJJXrE6YPJ39ioD,Goldie;James Davidson;Subjective;Lauren Norstrom,The Start of No Regret,Azimuth,276937,False,0.668,0.859,6,-5.947,1,0.0367,0.0351,0.569,0.248,0.802,118.001,4,drum-and-bass
178,5PXyH5bb5fbVfO8LjByhBb,Death Grips,The Money Store,Hustle Bones,192360,True,0.6,0.982,4,-2.996,0,0.201,0.104,0.0,0.343,0.277,110.015,4,industrial
179,1Mys1gf9SkMBAVGGxpkJ7d,Lost Frequencies;Janieck,Less Is More,Reality,159480,False,0.714,0.697,1,-7.887,0,0.032,0.0197,2e-06,0.0697,0.602,122.145,4,house
180,3xfeeYbPZG82KPttgF7iGC,Blank & Jones,Relax Edition 10,Flamingo,250120,False,0.811,0.556,5,-7.399,0,0.0741,0.291,0.898,0.11,0.745,109.976,4,techno
181,4Hfab9JSboztQUlw1oSmGB,Sujatha,Taj Mahal (Original Motion Picture Soundtrack),Sotta Sotta m,344816,False,0.751,0.414,5,-11.214,0,0.0406,0.145,0.000123,0.0841,0.401,94.991,4,malay
182,7GjQssVu8uKn4WGTIgTOIA,Tiësto;Charli XCX,Hot Mix Pop,Hot in It,129817,False,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,4,dance
183,2yUVCrzeOEChacYpE0MUAP,Planetshakers,Legacy (Live),Alive Again - Live In Manila,252149,False,0.561,0.925,1,-5.77,1,0.0566,0.000184,0.0119,0.606,0.614,126.019,4,world-music
184,49TMDqI2mJ8qtLuYMeFrua,Hank Williams,The Immortal,I'm Satisfied With You,155640,False,0.779,0.324,2,-12.326,1,0.0517,0.892,0.0,0.082,0.963,107.639,4,honky-tonk
185,36xBFaVGjqm7le8CTHytUj,Bring Me The Horizon,POST HUMAN: SURVIVAL HORROR,Parasite Eve,291812,True,0.589,0.797,9,-5.464,1,0.15,0.0289,4.35e-06,0.383,0.232,102.489,4,metal
186,36XWUlUGrfZ8da2fLbnNqj,Can Bonomo,Ruhum Bela,Ruhum Bela,165192,False,0.638,0.893,9,-4.857,1,0.076,0.0398,0.0,0.0801,0.567,127.947,4,turkish
187,2VaAx84O5vvWwI9QTeuq49,Roberto Goyeneche,Buenos Aires Conoce,Nada,159306,False,0.47,0.591,9,-6.042,1,0.0809,0.788,1.26e-05,0.21,0.651,81.005,4,tango
188,1Vy8dfWHzytLuWDYqnQd4L,Ewa Konstancja Bułhak,Bambukalambu,Mamisi kołysanka,93506,False,0.61,0.151,11,-14.883,1,0.115,0.863,0.0,0.104,0.666,169.463,3,disney
189,2GDWnzRp5wsBXMBtR25dzv,Amrit Maan;Nimrat Khaira,All Bamb,Sira E Hou,200769,False,0.745,0.549,7,-5.137,1,0.203,0.337,0.0,0.152,0.788,77.892,4,hip-hop
190,4TuolvR6umOx58y53a9Vak,Feine Sahne Fischfilet,Sturm & Dreck,Ich mag kein Alkohol,215718,False,0.406,0.966,2,-3.515,0,0.0768,0.00113,0.0,0.0714,0.497,171.966,4,ska
191,5FXMRdJjKq1BIX4e8Eg9mK,KK,Om Shanti Om,Ajab Si,241668,False,0.697,0.438,8,-8.411,1,0.0289,0.397,0.0,0.293,0.58,117.954,4,pop-film
192,77o1HdXHm1hLd7Ebe9ygd0,Bea Miller,THAT BITCH,THAT BITCH,201101,True,0.778,0.738,2,-2.164,1,0.218,0.0103,0.0,0.55,0.626,162.132,4,indie-pop
193,6I5lEYZblvLRtvgb0cUC8X,Patrizio Buanne,The Italian,Credi In Te,140186,False,0.148,0.32,2,-11.921,0,0.0386,0.804,0.00283,0.304,0.106,161.31,3,opera
194,3wxYm9dG25xd0eAGAkqy7W,K'NAAN;Black Chiney,Wavin' Flag (Orange Monkey Version),Wavin' Flag - Black Chiney Remix,224533,False,0.597,0.913,0,-6.246,1,0.103,0.038,0.0,0.288,0.694,152.098,4,reggae
195,1T8grchCkVHRzP2McY9ARx,The Beach Boys,Best Christmas Music 2022,Little Saint Nick - 1991 Remix,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock
196,4yNoaxUJjnP50AXYoAZx4S,Flux Pavilion;Matthew Koma,Tesla,Emotional,235275,False,0.335,0.865,11,-4.672,0,0.0944,0.0027,0.276,0.107,0.411,149.85,4,dubstep
197,6onYIWMYHWdzwUvZDZ6c7I,Vou Zuar,Salseiro (Ao Vivo),Salseiro - Ao Vivo,200879,False,0.65,0.903,7,-5.27,0,0.0348,0.663,0.0,0.988,0.869,94.025,4,samba
198,1EXc4lSFTbktmqWksJLgke,Nyctalllz,Visions of Darkness: Volume II,The Curse of the White Demon,415517,False,0.237,0.38,2,-14.322,1,0.0358,0.599,0.875,0.174,0.0464,112.65,4,iranian
199,2YQa7y1HQLCXF9IJrLAKmr,Magrudergrind,Magrudergrind & Shitstorm Split,Siphon Then Slit,59853,False,0.346,0.999,0,-4.912,1,0.184,0.00225,0.00983,0.306,0.0375,137.923,4,grindcore
200,4QWQG77AZktvQMh302cCzf,Cripple Bastards,Misantropo a senso unico,Misantropo a senso unico,134840,True,0.286,0.995,9,-3.143,1,0.178,5.44e-05,0.049,0.162,0.169,112.711,4,grindcore
201,2CzSTQKg7RNomVePzk2NN9,George Jones,Wrong Number,I Can't Get Used To Being Lonely,156120,False,0.496,0.193,10,-14.424,1,0.0292,0.817,0.0,0.189,0.51,109.141,4,honky-tonk
202,6xU6i9ja5W68xPFDgh6tsa,Exaltasamba,Mais Uma Vez,Mega Star,259066,False,0.478,0.684,4,-9.205,1,0.0371,0.285,1.72e-05,0.288,0.286,146.906,4,samba
203,2ltE2wBl11nvJP9LvNFH6e,Miasmatic Necrosis,Apex Profane,Body Farm,46911,False,0.359,0.917,4,-5.394,1,0.063,4.58e-06,0.874,0.333,0.483,85.089,3,grindcore
204,01LigwR8Dn9cPqCIGIBqwv,Theodis Ealey,I'm the Man You Need,Pop That Middle,258986,False,0.801,0.583,1,-6.7,0,0.0535,0.00921,0.00711,0.17,0.666,102.008,4,blues
205,1AhTJuf8NnyCcXuSiEa1HP,Snoop Dogg;Pharrell Williams,Bad Boy Club,Drop It Like It's Hot,266706,True,0.888,0.622,1,-3.875,1,0.213,0.16,0.0,0.101,0.664,91.977,4,hip-hop
206,6OjKyUcgRXYXNMvUM2tziJ,Roy Woods,New RnB,Bad Bad,219563,False,0.476,0.526,9,-7.985,1,0.051,0.0737,2.99e-06,0.189,0.122,87.307,4,soul
207,5JRcZcfR4EwvF8krQTNLP8,DJ Krazy,80's & 90's Jams! Hits of the Decade,The Hamster Dance,209781,False,0.825,0.828,1,-9.284,0,0.0381,0.0567,0.0323,0.195,0.939,136.98,4,kids
208,0id1qkWX2s92QjBJcQZj8r,Joe Hisaishi,Spirited Away Soundtrack,The Sixth Station,218240,False,0.304,0.0463,4,-25.773,0,0.0353,0.879,0.803,0.0923,0.0392,77.936,4,anime
209,7FV6mYpw5uESNzvp4mtl0L,Balance And Composure,The Things We Think We're Missing,Cut Me Open,333493,False,0.214,0.976,0,-4.772,0,0.0566,1.72e-05,0.0019,0.107,0.336,157.007,4,grunge
210,2Vm4Uy2fsUcyRjViraNRPH,Árbol,GUAU!,Chikanorexika,231866,False,0.683,0.911,5,-3.332,0,0.0665,0.162,0.0,0.0726,0.879,92.003,4,punk-rock
211,5ygDXis42ncn6kYG14lEVG,Pinkfong,Pinkfong Animal Songs,Baby Shark,80927,False,0.829,0.886,8,-1.746,1,0.112,0.259,0.0,0.0559,0.777,115.056,4,children
212,6el8cnFNWeNhDTWeWszXBk,Megan Thee Stallion;Lucky Daye,The Look - R&B Feels,Star,210160,True,0.795,0.694,1,-5.053,1,0.0595,0.0183,0.000186,0.115,0.327,96.046,4,dance
213,1XEYkaVYMC6bT5LRmVn4Aq,Kiko Revatta,Ayacucho En El Corazon De Todos Vol. 1,Plegaria,221026,False,0.521,0.526,7,-6.87,0,0.0349,0.552,0.00156,0.198,0.577,107.663,3,guitar
214,32FVH23yFXr8Z0sfjRw4It,AP Dhillon,Two Hearts Never Break The Same,Wo Noor,199420,False,0.761,0.554,1,-8.119,0,0.0854,0.193,0.00844,0.0802,0.555,92.52,4,pop
215,7oK0wrAHhSYofdxg3wD8tE,Cidade Verde Sounds,Missão de Paz,Fazendeiro de Apartamento,220373,False,0.743,0.543,6,-7.983,1,0.111,0.1,0.0,0.246,0.499,77.215,4,dub
216,7FcQRdlqMvAKmQH1SXCk1s,Mika Singh;Ali Quli Mirza,Ishqam,Ishqam,194418,False,0.735,0.839,10,-4.263,0,0.0381,0.129,0.0,0.41,0.609,100.017,4,pop
217,0HlMGZylehT6pkB3ial3xV,K-Fly;Jamie Roseanne,Ein Wunsch,Ein Wunsch,176000,False,0.8,0.64,5,-6.648,1,0.0387,0.415,0.0,0.119,0.56,139.927,4,german
218,2WOCQriCJaM9hhDZLZihRR,Ochre,Project Caelus,Frustums,215893,False,0.611,0.436,1,-14.365,0,0.0313,0.469,0.965,0.232,0.204,116.989,3,idm
219,2b0oFT5Ky5NqvwvT5ELfsj,Kiawasch Sahebnassagh,Moments,Finding,387800,False,0.424,0.0189,7,-26.86,0,0.115,0.967,0.895,0.133,0.167,111.498,4,iranian
220,65C5BEPeaVoqaSm1aidwBS,Deathtune,Insanity,Insanity,249026,False,0.23,0.994,8,-2.167,1,0.396,4.13e-05,0.000325,0.0662,0.325,198.467,4,iranian
221,3EAtzgue3pgK3SvtfbyEky,Pablo,Desculpe Aí,Nível de Carência,165413,False,0.574,0.689,2,-4.824,1,0.0746,0.189,0.0,0.301,0.617,130.9,4,forro
222,3UZ5r4fVgvUGEWOwnTGia8,Alfred Heinrichs;Haexxa,IAM ALFRED HEINRICHS feat. Haexxa,Like a Movie feat. Haexxa,350892,False,0.806,0.491,9,-8.013,0,0.0474,0.00795,0.653,0.0885,0.143,140.004,4,deep-house
223,7LgxYvP8zzKSapwngbxAeU,Ultraje a Rigor,O mundo encantado do Ultraje a Rigor,Nós vamos invadir sua praia - Avenida,254906,False,0.509,0.97,4,-6.732,1,0.0697,0.00951,0.000234,0.0459,0.665,169.121,4,punk-rock
224,7n6FiTKMPLDZNjvmhVuxSu,Rygin King,Therapy,Maddest Life,165450,False,0.764,0.62,2,-6.778,1,0.341,0.511,0.0,0.109,0.36,100.147,4,dancehall
225,5WWRywfC3wfvoCvd0dRSlT,Najim Arshad;Gayatri Ashokan,Malayalam Hits Of 2012,Sugnadha Neerala - From “Friday”,284400,False,0.661,0.309,0,-10.558,1,0.0272,0.793,1.55e-06,0.106,0.34,94.915,4,malay
226,4Im6GRj17qa7NW76OsJh1s,John Mayer,Sob Rock,I Guess I Just Feel Like,286386,False,0.548,0.483,4,-9.102,1,0.0268,0.515,0.0674,0.0922,0.166,159.952,4,singer-songwriter
227,7juldJ3Bp7nwj4G8mCEM1R,Marcin Siegienczuk,Top Hits Disco Polo Vol6,Martini z Lodem,205984,False,0.727,0.816,5,-6.912,0,0.0369,0.000577,0.00207,0.309,0.883,126.969,4,disco
228,0of5j8ybwjDJCSaGjN8KJn,Amber Mark,Un tecito y a mimir,Generous,164029,False,0.831,0.542,10,-6.652,0,0.169,0.234,0.0,0.261,0.493,132.076,4,soul
229,7j3pomrNfXTUtjjdLwlIHh,Megan Thee Stallion;Future,Tic Tac - Just Rap,Pressurelicious,173061,True,0.845,0.723,11,-5.18,1,0.263,0.0112,0.0,0.107,0.667,146.972,4,dance
230,7255DLbds9KpfLuB78sfDi,Eason Chan,我最喜愛的Eric Kwok作品展,無人之境,221066,False,0.535,0.564,2,-7.224,1,0.0394,0.361,0.0,0.119,0.278,123.892,4,mandopop
231,0VJEbnSvjsoTbj5MPYAgYa,"Grover Washington, Jr.",Ultimate Calm Christmas Jazz,Santa Cruzin',414613,False,0.688,0.639,5,-10.068,1,0.0425,0.47,0.655,0.117,0.602,99.645,4,jazz
232,4tZbdTU2ALC8e6ZHkN6Gyn,Jobii,Runoff,Runoff,144797,False,0.507,0.195,5,-16.514,1,0.0756,0.874,0.92,0.111,0.0709,136.713,4,study
233,1zexNfdOpmr21LpIr09IRe,Chris Tomlin,And If Our God Is For Us... (Deluxe),Our God,285160,False,0.509,0.778,11,-3.608,1,0.0295,0.00998,0.0,0.19,0.216,105.066,4,world-music
234,7nudwi49ZHlgt6AtNNgVnJ,Tritonal;HALIENE;SCHALA;Jorza,Tritonia 400,Long Way Home (Tritonia 400),304390,False,0.584,0.77,11,-3.514,0,0.0644,0.0113,3.39e-05,0.418,0.411,129.913,4,trance
235,72gv4zhNvRVdQA0eOenCal,Clean Bandit;Zara Larsson,What Is Love? (Deluxe Edition),Symphony (feat. Zara Larsson),212733,False,0.715,0.605,0,-5.128,0,0.0428,0.239,1.41e-05,0.189,0.454,122.956,4,edm
236,0dHSlVVbPb7hiGdlkMv6vB,Libertad Lamarque,Caminito (Remastered),Caminito - Remastered,185733,False,0.48,0.101,0,-11.186,1,0.0516,0.949,1.24e-05,0.109,0.345,111.087,4,tango
237,00B7SBwrjbycLMOgAmeIU8,Red Hot Chili Peppers,Return of the Dream Canteen,Reach Out,251588,False,0.663,0.71,11,-5.55,0,0.0599,0.00745,0.00559,0.147,0.487,120.984,4,metal
238,3BenEWAgg15dTCiLpETlSO,The Beach Boys,Christmas Dinner 2022,God Only Knows - Mono / 1997 Remastered,173040,False,0.524,0.487,6,-7.525,0,0.0299,0.253,0.0,0.0579,0.482,117.108,4,rock
239,6JN0cjFT0zDRYxzqcKrvwf,Soundgarden,Hits Pop Rock 90's,Spoonman,246920,False,0.258,0.904,0,-5.625,1,0.0386,2.2e-05,0.218,0.255,0.832,186.054,3,metal
240,1341iPhZXVcXit72XKMMck,Babik Reinhardt,Babik joue Django,Djangologie,156653,False,0.656,0.397,2,-11.936,1,0.0704,0.676,0.924,0.0982,0.663,114.18,4,guitar
241,6JHmOcoeEFfCNMyQ5tfZAS,Pixote,15 Anos (Ao Vivo),Pot-Pourri: Franqueza / Tão Inocente / Tudo por Você - Ao Vivo,211946,False,0.471,0.8,11,-6.624,0,0.0708,0.599,0.0,0.975,0.643,82.971,4,pagode
242,57xvrlDWfqSSdQxgg0GZoD,Alfredo De Angelis;Oscar Larroca,Yo Soy El Tango,Medallita De La Suerte,182306,False,0.56,0.447,9,-5.644,1,0.0401,0.882,7.7e-06,0.272,0.725,129.855,4,tango
243,16S7NI4eXArXrRBirMDO09,George Jones,More Starday & Musicor Originals,You're Still On My Mind,137653,False,0.624,0.264,9,-16.31,1,0.0354,0.839,0.000508,0.0771,0.779,112.566,4,honky-tonk
244,0U6bQIAh6MCGo1xjbIIx2S,Dimitri Vegas & Like Mike;David Guetta;Daddy Yankee;Afro Bros;Natti Natasha;Dimitri Vegas;Like Mike,Instagram,Instagram,184558,True,0.765,0.906,8,-2.097,0,0.0965,0.125,0.0,0.423,0.95,96.071,4,house
245,0jS2STpgxUaUL7zaXycB0y,Katarzyna Łaska,Disney Najwieksze Przeboje (4 Vol.),Mam Tę Moc - z filmu „Kraina lodu”,224053,False,0.607,0.331,5,-11.481,0,0.035,0.692,0.0,0.116,0.274,137.039,4,disney
246,5TUKBnpG0UD8Et7nPf3NnW,Barilari,Abuso De Poder,Sin escrúpulos,239624,False,0.32,0.948,0,-3.909,0,0.117,0.000285,3.4e-05,0.0621,0.359,90.026,4,heavy-metal
247,5ofP0ayCr1BAMVxvsmyx7x,Marquinho Art'Samba;De Mangueira,Sambas De Enredo Das Escolas De Samba 2019,História Para Ninar Gente Grande,271453,False,0.419,0.71,3,-8.115,1,0.0654,0.101,0.0,0.0902,0.853,144.662,4,samba
