,track_id,artists,album_name,track_name,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,popularity
121,648R7nEhGZIpZ0zVHJteRF,The Astec Mystic,Submerge Vol.1:Detroit Techno,Jaguar,399000,False,0.604,0.951,2,-5.959,0,0.0408,0.00513,0.821,0.1,0.689,137.642,4,detroit-techno,39
122,1FBaJ2SxddVYjXWUVaeinl,El Gran Combo De Puerto Rico;Andy Montañez,Juntos de Nuevo,Hojas Blancas,220310,False,0.553,0.355,0,-12.415,1,0.0416,0.82,0.0417,0.29,0.892,100.416,4,salsa,34
123,1E8eEIQp098hKFRhh1RaWs,Dominik Eulberg,Diorama,Wenn Es Perlen Regnet,502196,False,0.705,0.656,7,-11.974,1,0.0442,0.0171,0.919,0.285,0.298,128.007,4,minimal-techno,21
124,0iwmZVScrpLcbbfHbdJGT0,Babasónicos,Lo + tranquilo,Como Eran Las Cosas,242520,False,0.696,0.448,8,-9.099,1,0.0333,0.452,2.43e-05,0.0904,0.569,95.004,4,electronic,40
125,5BDiHXoVXj5JOoxJBQ9V5U,Chico Buarque,Almanaque,O Meu Guri,238373,False,0.678,0.482,2,-13.419,1,0.0331,0.726,0.0125,0.218,0.862,135.657,4,mpb,42
126,3BB0oT2OUMJyJ886yQpqdJ,Solex,Victim Of Love,Victim Of Love - Grube & Hovsepian Remix,367352,False,0.535,0.879,2,-5.903,1,0.0533,7.97e-05,0.815,0.124,0.0695,135.946,4,trip-hop,20
127,6omrapbrQHlG0a1fnFJqYq,The Gladiators,Sold Out (Live Tour 97-99),Roots Natty,226613,False,0.745,0.673,7,-7.83,1,0.131,0.132,0.000833,0.797,0.523,82.169,4,dub,26
128,2KLzvAk1wr5dOIc50tPFfr,Dusty Springfield,60s Christmas Party,I Only Want To Be With You - Mono,155920,False,0.593,0.823,7,-4.289,1,0.0293,0.167,1.13e-06,0.0856,0.953,132.697,4,british,0
129,0SRhGE4MIf3xpYPCDO7TSO,Zeca Pagodinho,Mais Feliz,O Carro Do Ovo,195774,False,0.744,0.5,10,-12.14,1,0.225,0.597,0.0,0.508,0.889,91.991,4,samba,37
130,2nCL4jSUB2iLfySrjVTWgj,One True God,Addicted,Addicted,162711,False,0.725,0.868,2,-2.537,1,0.0364,0.0181,0.359,0.0687,0.0624,117.994,4,club,57
131,2tznHmp70DxMyr2XhWLOW0,Cage The Elephant,Melophobia,Cigarette Daydreams,208760,False,0.636,0.676,2,-3.442,1,0.0263,0.0807,0.0,0.0831,0.273,113.98,4,blues,79
132,5AEdInUeGYNvGd0DKqOCCz,The Nightraver;DJ Trevor,Happy Hardcore Top 100,Around The World,205573,False,0.492,0.937,1,-7.507,1,0.0524,0.0429,0.865,0.0864,0.141,164.598,4,happy,15
133,2fEHM7a1RaYBdECg4YzAl5,Sammi Cheng,Unforgettable,星秀傳說,177480,False,0.525,0.954,11,-5.411,0,0.0968,0.0364,0.0,0.17,0.502,147.518,4,cantopop,19
134,0wrMoxm6XmCME98neLMkVN,Vermin Womb,Decline,Cancer,199752,False,0.304,0.978,11,-4.753,0,0.101,6.37e-06,0.577,0.176,0.21,132.109,4,grindcore,13
135,0o9ivTBX7mjTnaUYF4Gk6t,Alexandre Desplat;London Symphony Orchestra,The Imitation Game (Original Motion Picture Soundtrack),The Imitation Game,157026,False,0.318,0.308,5,-13.676,0,0.0285,0.438,0.889,0.109,0.0592,103.925,4,french,58
136,2gp0OtnltLdrcNhKHVL2qM,Hiphop Tamizha;Sid Sriram,Mr. Local (Original Motion Picture Soundtrack),Nee Nenacha,268683,False,0.329,0.408,0,-10.672,1,0.0629,0.575,0.0,0.115,0.408,182.961,4,hip-hop,56
137,6WcRqzZZI5LcN8rpvnDswa,Jhayco;Wisin & Yandel,Halloween 2022 Perreo Vol. 3,Imaginaste - Remix,246653,False,0.855,0.71,1,-5.321,1,0.0939,0.0426,0.0,0.337,0.591,89.977,4,reggae,3
138,3nV2Yjy2aJjUl74p0tEfWf,ENHYPEN,Make the change,Make the change,187000,False,0.807,0.767,0,-3.643,1,0.0777,0.0308,0.0,0.285,0.855,110.994,4,k-pop,61
139,4bwp2R1oJxwNwoc28T7iy7,Fit For An Autopsy,Walk With Me In Hell,Walk With Me In Hell,316599,True,0.259,0.991,5,-2.278,1,0.121,0.000136,2.99e-06,0.29,0.0372,110.038,4,metalcore,51
140,5f2uOlDL78nKevRigQAQQa,Hank Williams;Drifting Cowboys,The Ultimate Collection,Jambalaya (On The Bayou),173066,False,0.532,0.293,7,-10.725,1,0.034,0.727,0.0,0.0655,0.891,164.192,4,honky-tonk,14
141,4WJTKbNJQ41zXnb84jSWaj,Sepultura,Groove Metal Roots & Branches,Roots Bloody Roots,212253,False,0.435,0.874,0,-6.664,1,0.123,0.000337,0.0419,0.311,0.265,120.167,4,r-n-b,0
142,5CIHSAYZZ9ppV7wCDfBEcV,ReStarT,Geração Z,Matemática,190586,False,0.729,0.518,6,-10.189,0,0.0643,0.19,1.02e-05,0.24,0.858,173.906,4,brazil,45
143,0lpTXkROtu5gqXw531717s,Os Paralamas Do Sucesso;Marisa Monte,Hey Na Na (Remastered),O Amor Não Sabe Esperar,241560,False,0.657,0.515,0,-9.965,1,0.0811,0.0843,3.4e-06,0.164,0.667,168.306,4,mpb,41
144,4uI83k10HcXcyRQU72L1Fp,Limão Com Mel,Um Acústico Diferente (Ao Vivo),The Boxer - Ao Vivo,238373,False,0.513,0.432,2,-10.741,1,0.107,0.899,1.89e-05,0.868,0.373,79.406,4,forro,37
145,59P5MoE5SawsaMpBVHhj6o,Tribal Rain,Roka Yo Samay,Jiunu Nai Hola,235232,False,0.617,0.426,7,-11.154,0,0.0299,0.95,0.233,0.114,0.4,154.025,3,indie,49
146,0eG3b2T3SXtPAhD9LLm8xA,ONEUS,MALUS,Same Scent,192786,False,0.65,0.914,0,-3.106,0,0.0485,0.112,0.0,0.0731,0.725,98.984,4,k-pop,69
147,56ZstVdH2J5FXTTOKNNxfp,Martin Garrix;Julian Jordan,Sentio,Funk,189600,False,0.757,0.623,1,-4.335,0,0.0434,0.00655,0.857,0.112,0.24,125.017,4,progressive-house,49
148,7lwqb8Yj8RdgeTYvzsiNPP,Little Symphony,Twilight,Tranquille,190041,False,0.212,0.189,7,-16.849,1,0.0484,0.933,0.914,0.0799,0.0361,139.519,3,guitar,21
149,67UOzGRmqZporpdZ73EgMt,X-RX,Stage 2,Tanz Schlampe,247920,False,0.656,0.995,9,-4.592,0,0.052,6.87e-06,0.419,0.369,0.705,139.991,4,industrial,27
150,31f4planUONRPXynL0VuyP,Swingin' Utters,Fistful of Hollow,Tell Them Told You So,152146,False,0.451,0.985,7,-4.39,1,0.0642,0.000432,5.4e-05,0.296,0.808,164.898,4,ska,34
151,3QAE1arPJAMVKt3NUqjikE,Juan Magán;Paulina Rubio;DCS,Queda poco para la PAES 2.0,Vuelve,213240,False,0.661,0.677,5,-6.467,1,0.0383,0.628,0.0,0.0793,0.959,174.068,4,reggaeton,0
152,4rq928bInvxoDlfWr6nstY,Cut Worms,Nobody Lives Here Anymore,The Golden Sky,235206,False,0.284,0.18,9,-17.289,1,0.0333,0.662,0.0346,0.351,0.418,176.745,4,psych-rock,28
153,77XdIOSscAatSVaPAJz7cp,Gabby Barrett,Never Leave - Country Magic,Pick Me Up,169440,False,0.472,0.701,2,-4.563,1,0.0369,0.0387,0.0,0.107,0.515,79.805,4,country,0
154,3z8h0TU7ReDPLIbEnYhWZb,Queen,Bohemian Rhapsody (The Original Soundtrack),Bohemian Rhapsody,354947,False,0.39,0.397,0,-9.963,0,0.0513,0.287,0.0,0.207,0.246,144.031,4,rock,75
155,27Nkg5NHILTJUcCyBkvVHt,I Prevail,TRUE POWER,Deep End,206142,True,0.53,0.729,4,-6.393,1,0.0338,0.00275,9.02e-06,0.471,0.261,119.981,4,metal,62
156,58K6bFoVB7E5mzunJJyFut,Lexxus,XXX Dancehall Anthems,Good Hole,199800,False,0.648,0.846,6,-4.502,0,0.385,0.0246,0.0,0.199,0.898,189.946,4,dancehall,26
157,0svWSBGvc2VL8YZ6qvGaGz,Los Shadows,NOT a Safe Space,R.I.P. House Shows,173545,False,0.581,0.742,2,-6.747,1,0.0528,0.0171,1.18e-05,0.0775,0.67,82.965,4,garage,26
158,6vq4h2rwU6s89QBsqH1Lsk,Michel el Buenón,Brindis,No Querías Lastimarme,277603,False,0.655,0.885,1,-4.877,1,0.0531,0.176,9.91e-05,0.177,0.974,94.07,4,salsa,33
159,0VstH9ce1cxA9logo45dBg,Brings,Karneval 2022 100%,Dat is geil,210746,False,0.629,0.916,0,-4.148,0,0.0579,0.0504,0.0,0.111,0.499,132.98,4,party,0
160,2r79Mo4a2XG5kU4kgiXsns,blink-182,Halloween Scary Party,Ghost On The Dance Floor,257519,True,0.532,0.969,11,-3.967,1,0.0581,2.41e-05,0.0265,0.0912,0.547,103.511,4,rock,0
161,4noXM2J8hOKnJ78J4dSTdj,Death Grips,The Powers That B,On GP,367569,True,0.283,0.946,0,-3.05,1,0.0787,0.158,2.93e-05,0.0871,0.279,132.359,4,industrial,50
162,56ejQ1pr7fZVhU5Gfx9YQ5,Bayside,Killing Time,Mona Lisa,190173,False,0.332,0.86,8,-2.988,1,0.0579,0.000471,0.0,0.263,0.6,182.101,3,hardcore,31
163,3OYHw99STxBfqoBEov2M5F,Peppa Pig,My First Album,Let's Get Ready!,125904,False,0.9,0.465,0,-5.939,1,0.118,0.702,0.0,0.223,0.731,104.007,4,british,50
164,7LQ1ZZlbxJN0HePXKEyy0R,Só Pra Contrariar,SPC 25 Anos (Ao Vivo),Me Perdoa - Ao Vivo,233320,False,0.556,0.696,6,-6.058,1,0.0389,0.28,0.0,0.965,0.475,113.97,4,sertanejo,46
165,4JzCFEc3O2UEdjKzevvFH5,BTS,Proof,For Youth,264480,False,0.633,0.511,2,-5.665,1,0.0368,0.434,0.0,0.248,0.29,116.855,3,k-pop,78
166,3tNX7fhcBaSms533LGrQAt,Ingrid Andress,Hideaway - New Boots,Seeing Someone Else,206737,False,0.443,0.497,5,-4.765,1,0.0315,0.0738,9.81e-05,0.128,0.294,147.859,4,country,3
167,4p5O6lOJHbYh7pH2VrxoiE,Rodrigo Mozart,Simples e Complexo,Só Porque Me Amou,282500,False,0.521,0.37,0,-9.693,1,0.0266,0.488,5.06e-05,0.179,0.0813,132.25,4,groove,26
168,0Y0T4EjRnR7sM2fTTygp2Y,Dvicio;Taburete,Impulso,5 Sentidos,209953,False,0.644,0.734,5,-5.498,1,0.0478,0.0936,0.0,0.116,0.663,175.936,4,spanish,57
169,0veda7gIbScyRAp2fWjDQh,Anirudh Ravichander;Sid Sriram,Wunderboy Anirudh,Yennai Maatrum Kadhale,274678,False,0.515,0.766,4,-7.291,0,0.0941,0.464,3.12e-06,0.136,0.346,112.466,3,hip-hop,56
170,3fQsB8wS6VZKe7xsviyTR1,DJ Pierre,Love Desire,Love Desire,366922,False,0.79,0.619,11,-8.022,0,0.037,0.00069,0.632,0.111,0.285,124.995,4,chicago-house,10
171,5W7YROOF6bFfBexY81LFjt,Styx,Cornerstone,Babe,265973,False,0.267,0.204,2,-13.714,1,0.0317,0.527,0.0,0.0924,0.0903,169.486,4,hard-rock,67
172,4wajJ1o7jWIg62YqpkHC7S,Radiohead,In Rainbows,Weird Fishes/ Arpeggi,318186,False,0.531,0.61,11,-8.025,0,0.0387,0.772,0.756,0.0908,0.199,152.958,4,alt-rock,71
173,75GQIYnRaBg7ndHxhfYuQy,Raspberries,Raspberries,Go All The Way,205346,False,0.305,0.849,9,-4.892,1,0.0999,0.548,0.000134,0.0995,0.555,134.287,4,power-pop,62
174,1LuQWAyEshhEA24XRaadeo,Papon,Raid,Jhuk Na Paunga,264438,False,0.636,0.607,0,-8.08,1,0.0321,0.658,0.0168,0.145,0.229,119.837,4,folk,44
175,1uzQqTxYfq7VUP0pJnQAbb,Electroqute,Fravak,Mehr,197774,False,0.568,0.942,0,-4.932,1,0.0749,0.00116,1.45e-05,0.0904,0.509,157.086,4,iranian,0
176,2kPMnIuUd8ICqi8ZT431WR,Alvaro Diaz,Verano en Junio,LENTITO,203546,False,0.584,0.803,1,-4.953,1,0.273,0.0392,4.71e-05,0.0973,0.339,108.049,4,latino,0
177,2Roqy66JjQRE9I1aL2Ejkp,Los Apus,Sunquyparurun,Dime Quien,401800,False,0.621,0.638,0,-4.055,0,0.0287,0.758,0.00657,0.151,0.511,96.143,4,guitar,27
178,66145nIrccD0mtG8LdLkNO,Delta Heavy,Kaleidoscope,Kaleidoscope,268965,False,0.451,0.899,6,-2.501,1,0.0571,0.000551,0.000237,0.264,0.257,174.02,4,drum-and-bass,50
179,3dP0pLbg9OfVwssDjp9aT0,Renée Elise Goldsberry;Original Broadway Cast of Hamilton,Hamilton (Original Broadway Cast Recording),Satisfied,329228,False,0.707,0.593,5,-8.581,0,0.0949,0.287,0.0,0.15,0.478,123.772,4,show-tunes,70
180,7Ar4G7Ci11gpt6sfH9Cgz5,The Doobie Brothers,Toulouse Street,Listen to the Music,227266,False,0.645,0.598,1,-13.18,0,0.0335,0.221,3.53e-06,0.0721,0.913,105.929,4,hard-rock,76
181,6QJme6cl8r17i7RMUcUvz9,The Go Getters,Hot Rod Roadeo,Blitzkrieg Bop,177880,False,0.508,0.991,2,-1.642,1,0.0496,0.102,6.18e-06,0.276,0.775,102.116,4,rockabilly,21
182,6sfr06qqBzJNSRLBMLMewi,Nikolay Kopylov,Две гитары (Старинные Русские Романсы)/ Two Guitars (Ancient Russian Romances),Тебя любить (Loving You),173680,False,0.537,0.247,4,-12.172,0,0.0817,0.938,0.00143,0.0975,0.306,72.536,3,romance,0
183,4GEw8k3OPOxWWnH31V7YGS,WC no Beat;Felp 22;MC Marks;Vulgo FK;Caio Passos,Nesse Instante (feat. Vulgo FK & Caio Passos),Nesse Instante (feat. Vulgo FK & Caio Passos),182509,False,0.685,0.579,5,-6.369,0,0.104,0.223,0.0,0.0814,0.583,131.573,4,brazil,44
184,6OGpURRDL26WAeouxgnfX9,Bon Entendeur;Mouloudji,Aller-retour,"L'amour, l'amour, l'amour",187360,False,0.581,0.623,2,-7.767,0,0.0887,0.532,0.0116,0.0919,0.382,98.052,4,french,58
185,53c9YHuifgAWJoqgPOgPUn,Unleashed,Gods of Death Metal,Long Before Winter's Call,227616,False,0.37,0.993,7,-4.465,1,0.131,7.84e-05,0.00622,0.127,0.0398,103.052,4,death-metal,0
186,4zKExHG2zgXyPwaYo0rGbT,Sly Withers,Gravis,Sad Guy,205333,False,0.428,0.901,10,-5.757,1,0.145,0.0589,0.0,0.135,0.205,147.245,4,emo,35
187,3IfJVaTzkJO8eM6TNOkKcE,George Jones;Tammy Wynette,Golden Ring,Keep the Change,177786,False,0.555,0.253,0,-12.74,1,0.0316,0.868,1.49e-05,0.0804,0.429,103.731,4,honky-tonk,10
188,7fV6Svjp7AUDn2p9G9STYC,NYXX;Aesthetic Perfection,Voodoo,Voodoo,259800,False,0.621,0.576,9,-7.401,1,0.0324,0.0362,0.0,0.117,0.379,99.978,4,industrial,52
189,1B3WNcUnRMZvJ9YPVYmW7u,Zach Bryan,Hideaway - New Boots,Something in the Orange,228013,False,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,3,country,0
190,2UT8BQAlm5YZBt58MZMlJj,LooLoo Kids,"The Best Songs for Kids, Vol. 2",Miss Polly Had a Dolly,86600,False,0.872,0.453,8,-6.124,1,0.0336,0.175,4.19e-06,0.112,0.721,119.992,4,children,38
191,7gL6BdlpsBwI5SW1t9ifDT,Kid Koala,12 bit Blues,2 bit Blues,207786,False,0.828,0.604,6,-10.064,1,0.139,0.0416,0.878,0.107,0.89,137.384,4,trip-hop,52
192,4XlevPQOF6GkZCS2yWOkNn,Kina Grannis,Build Me Up Buttercup,Build Me Up Buttercup,166320,False,0.721,0.0963,0,-15.973,1,0.0502,0.945,1.03e-06,0.133,0.576,124.868,4,acoustic,48
193,2fgpYCWp31JJlplZ7MRANG,Odina,Why'd You Make Me Cry,Why'd You Make Me Cry,220000,False,0.355,0.297,2,-10.826,0,0.0314,0.936,0.545,0.129,0.0627,107.061,4,ambient,42
194,5Xs2wcsqZwZ6bfLSpAs08G,LiSA,紅蓮華,紅蓮華 -TV ver.-,89946,False,0.559,0.973,4,-3.386,0,0.088,0.0573,0.0,0.558,0.632,135.012,4,j-rock,60
195,6q7bXTv3yBedHblKRoC5uu,Prateek Kuhad,Karwaan,Kadam,214603,False,0.55,0.356,9,-14.142,1,0.0405,0.637,0.187,0.32,0.343,159.911,3,singer-songwriter,51
196,1URntzWCTT14huFkain7be,Party Animals,Electricity,Electricity - Flamman & Abraxas Mix,187575,False,0.493,0.995,7,-5.305,1,0.0717,0.00204,0.633,0.794,0.528,170.01,4,happy,21
197,79ol0IOliD9rUOQ6MBR4Sg,Julieta Laso,Cabeza Negra,Ámbar Violeta,126793,False,0.487,0.364,7,-5.888,1,0.0337,0.404,0.0,0.132,0.12,113.59,4,tango,17
198,2IAAJwjGbCOUKRZpe1oAy8,Tanzmuzik,Scratches,Phoenix At Desert,352800,False,0.201,0.376,9,-15.199,1,0.0658,0.993,0.969,0.175,0.0468,67.099,3,idm,9
199,5SGjzbR81S0tCudlec1NXW,OneRepublic,Pop Christmas 2022,Christmas Without You,197146,False,0.262,0.677,7,-5.645,1,0.0528,0.447,0.0,0.205,0.365,207.478,3,piano,0
200,0jTxQIG0cMaKAu8uLzR4Nq,Justnormal,Effervescence,Little Bar,141882,False,0.629,0.387,4,-7.574,1,0.0391,0.463,0.833,0.105,0.119,170.057,5,study,11
201,078hiFWu1W3kPyEMf7YeZh,The 69 Eyes,X,Love Runs Away,263373,False,0.464,0.941,6,-3.733,0,0.0797,0.000105,0.0622,0.122,0.466,158.044,4,goth,22
202,7CA6D1V78CqHbnfAjEtNDD,Reijo Taipale,Virran rannalla,Niittykukkaset,206213,False,0.412,0.441,0,-6.789,0,0.0306,0.751,0.0,0.123,0.549,158.98,3,tango,19
203,47nn8l14VASnhqtV33XGgs,IZAL,Autoterapia,La Increíble Historia del Hombre Que Podía Volar Pero No Sabía Cómo,289140,False,0.548,0.838,11,-5.683,1,0.161,0.0761,0.000134,0.327,0.438,156.914,4,spanish,57
204,5dUMh0ugelpKfoFp3qChuK,Ray Charles,True Genius,Hit the Road Jack,119880,False,0.598,0.571,8,-12.616,0,0.139,0.704,0.0,0.513,0.962,173.141,4,blues,70
205,5ktc8d1y2Gd0ug5OpNm6Ia,David Guetta;Bebe Rexha,I'm Blue - Hits of 2022,I'm Good (Blue),175238,True,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,4,pop,13
206,2YVn2wkwLYSVkSV6qgKIPg,Kevin Martes 13,Inmortal,Jarabe - Remastered,142814,False,0.666,0.828,10,-5.896,0,0.0564,0.0463,0.0,0.354,0.69,97.992,4,latino,55
207,1OgkeoLGUeoo37c90Quvyx,DJ Noiz;Bina Butta;STNDRD,Woman (Remix),Woman - Remix,152352,False,0.827,0.602,1,-7.578,1,0.0626,0.168,0.000151,0.0907,0.69,102.021,4,dubstep,37
208,4aFC7Mes7CW5vHcb8ZApAx,Rammstein,"Reise, Reise",Ohne dich,271173,False,0.424,0.59,2,-5.531,0,0.0294,0.00389,0.000432,0.114,0.204,136.033,4,industrial,63
209,3lhAN67vp4RLgJbUUctHHO,Willie Clayton,"Classic Soul, Vol. 1",Party Like We Use to Do,355600,False,0.682,0.754,0,-2.413,1,0.0778,0.492,1.33e-06,0.325,0.963,200.301,4,blues,33
210,5ElpusNZMl7iKKmVuxC6EH,Feid;J Balvin;Maluma;Nicky Jam;Sech;Justin Quiles,Verano en Junio,PORFA - Remix,333800,True,0.793,0.737,6,-4.731,0,0.0785,0.0765,0.0,0.0747,0.697,167.969,4,latin,0
211,4eBBprodHvNoxSVvSjfrcg,Negritude Junior,Bis - Negritude Junior,Cohab City / Música Incidental: ABC / Vem Pra Cá,262800,False,0.697,0.771,7,-11.294,1,0.0524,0.278,0.0,0.228,0.851,103.808,4,pagode,44
212,78ZqE2tjAxbqEGGlvGnQfT,Procol Harum,Hits'n'Flips,A Whiter Shade of Pale - Original Single Version,248946,False,0.249,0.66,0,-6.905,1,0.0342,0.504,0.0026,0.0891,0.435,149.813,4,british,68
213,3C0nOe05EIt1390bVABLyN,Jennifer Lopez;Pitbull,Love?,On The Floor,284866,False,0.73,0.777,3,-5.194,0,0.0496,0.105,0.000478,0.0691,0.575,130.0,4,dance,79
214,4spWuQGeCnJlO3Bz8Y5WzH,Aaron Smith;Monica Villacci,U Are (Gari Bay Rework),U Are - Gari Bay Rework,375476,False,0.831,0.422,10,-5.451,0,0.0634,0.00189,0.635,0.0425,0.747,126.007,4,chicago-house,10
215,3DWkYRm35UkcM1V0icj6lo,Suzonn,Sun Lo Na,Sun Lo Na,164173,False,0.713,0.236,1,-13.288,1,0.0373,0.886,0.0,0.091,0.647,139.75,3,songwriter,43
216,2sqjKXJLawkjZmH4FU1e97,Paolo Plaza,Más Fuerte,Quedate,234893,False,0.637,0.792,1,-6.629,0,0.0359,0.541,0.0126,0.314,0.891,162.043,4,salsa,28
217,5L95vS64rG1YMIFm1hLjyZ,Bleachers,Strange Desire,Rollercoaster,188866,False,0.421,0.79,10,-6.227,1,0.0538,0.00205,0.000309,0.148,0.279,162.024,4,indie-pop,66
218,51HGVPqQYGY0gH8UPgZu84,Jessie Mueller;Beautiful Female Ensemble,Beautiful: The Carole King Musical (Original Broadway Cast Recording),(You Make Me Feel Like) A Natural Woman,130733,False,0.393,0.484,10,-4.838,0,0.029,0.652,0.0,0.18,0.505,101.515,3,show-tunes,30
219,6f4NvRGpCgmcqKVxxKLbto,Sickbrain,PADÁM,PADÁM,153039,True,0.806,0.543,1,-11.018,0,0.0984,0.446,0.0,0.123,0.199,102.099,4,emo,33
220,0LZLl5OiwYmMOFTVLK0ADD,Kinderen voor Kinderen,39 - Kom erbij!,Lentekriebels,175040,False,0.696,0.665,8,-5.218,1,0.0331,0.0897,0.00105,0.0869,0.455,96.015,4,children,32
221,5aR0nxizYcoRsuFPWKzda2,Deekline;Specimen A,All The Way Up,All The Way Up,265438,False,0.759,0.945,11,-1.518,0,0.192,0.0408,0.165,0.353,0.437,174.079,4,breakbeat,43
222,7cniw3LFJJfxv8WqyWVCFg,Keyakizaka46,永遠より長い一瞬 ~あの頃、確かに存在した私たち~(Complete Edition),月曜日の朝、スカートを切られた,218826,False,0.503,0.847,2,-3.966,0,0.0369,0.368,0.0,0.365,0.571,103.996,4,j-idol,20
223,11fyxMVM9AZRGNZLSbCdfA,KASHIWA Daisuke,April.#02 (Live),April.#2 - Live,1664000,False,0.295,0.483,0,-8.233,0,0.0414,0.467,0.827,0.17,0.128,101.966,4,idm,11
224,2mCjsTS7RgxjJBLL5UNTQr,Rovalio;HASHAM,tum na ho,tum na ho,178512,False,0.719,0.464,1,-13.014,0,0.0607,0.835,0.524,0.103,0.103,120.992,4,electronic,36
225,0vRZ80iF5yB1kX816P8gG0,Naps;Rim'K,"En équipe, vol. 1",Le sens des affaires,212800,True,0.877,0.6,1,-9.299,0,0.288,0.563,0.0,0.0825,0.529,124.007,4,french,32
226,73V4hpSoL889KOpT22uO49,Ivete Sangalo;Vanessa Da Mata,Tudo Bateu,Tudo Bateu,228329,False,0.671,0.829,5,-6.777,1,0.0404,0.0228,1.43e-05,0.231,0.674,92.027,4,samba,40
227,1gsbmurLH1ln5NC1ucshl9,NERO,Workout 2019,Promises,257385,False,0.484,0.943,9,-4.364,0,0.0646,3.77e-05,0.00448,0.592,0.347,143.93,4,drum-and-bass,17
228,6vaNJjyWP2sEPebcTpVsqL,Los Freddy's,20 Éxitos Populares,Que Se Te Ofrece,202106,False,0.857,0.369,8,-12.067,0,0.109,0.618,1.45e-06,0.106,0.615,99.494,4,rock-n-roll,30
229,3XFGaB9OVoNMCcNY9DnqG7,Talhain,"Berlin Minimal Underground, Vol. 65",Tractor - Club Edit,235930,False,0.792,0.861,7,-2.834,1,0.0383,0.000929,0.912,0.088,0.179,124.988,4,minimal-techno,18
230,6qs3dE67YKcxBX89d1Y3tJ,John Lindberg Trio,Made For Rock N Roll,A Young Girls Heart,221306,False,0.665,0.855,2,-6.069,0,0.0287,0.0331,0.00308,0.261,0.899,107.494,4,rockabilly,25
231,5ay0cvjtVAbMLOe8gTadFh,Jóhann Jóhannsson,The Theory of Everything (Original Motion Picture Soundtrack),A Model of the Universe,172444,False,0.336,0.044,7,-29.255,0,0.0456,0.982,0.96,0.221,0.0666,90.243,4,ambient,62
232,1pWYTm7Mv9wmSC2IZm2TvD,2002,Land of Forever,Realms of Splendor,386733,False,0.193,0.094,5,-19.994,1,0.0347,0.979,0.964,0.101,0.0374,81.259,3,new-age,22
233,73ej5lGd0Pyji6pbIBQ9fi,Scorpions,Lovedrive,Holiday (2015 - Remaster),391360,False,0.436,0.426,2,-8.683,0,0.0311,0.371,0.0133,0.242,0.305,117.95,4,hard-rock,22
234,7pQQVtcgnpi4HT284JOZqh,Creep Hyp,吹き零れる程のI、哀、愛,かえるの唄,137390,False,0.429,0.82,10,-2.896,1,0.0518,0.0141,0.0,0.324,0.697,136.041,4,j-pop,41
235,2TEmWrcxSUFUf1nGYOZlCT,Christopher Titus,Voice in My Head,The Viper Incident,493720,True,0.571,0.9,4,-7.041,1,0.898,0.879,0.0,0.781,0.264,112.457,4,comedy,21
236,1n3S0Qwsw56T2S69LOZpGL,Ivan Kozlovsky,Russian horses,The black-daring horse,319477,True,0.307,0.0851,9,-17.663,0,0.041,0.984,0.000114,0.113,0.109,90.081,4,romance,0
237,7rA01aOgtN0zTzBhrTLZ1G,Deejay Matze,Après Ski Fussball Party 2022 - Wir feiern auf den Hütten,Wir machen Party,189998,False,0.77,0.9,7,-2.07,0,0.102,0.145,0.0,0.224,0.598,136.059,4,party,0
238,2aIBBFkTSaQDu0gKPCY9El,Wolfgang Amadeus Mozart;Royal Philharmonic Orchestra;Erich Leinsdorf,Mozart - All Day Classics,"Symphony No. 7 in D, K.45: 4. (Allegro)",89200,False,0.46,0.167,2,-17.742,1,0.0345,0.892,0.939,0.359,0.734,75.19,4,classical,7
239,1O3WfEwaSpsgZ6tw8jNT8I,Sachin-Jigar;Parineeti Chopra;Kausar Munir,Meri Pyaari Bindu,Maana Ke Hum Yaar Nahin,264614,False,0.537,0.367,8,-9.362,1,0.0241,0.815,0.0,0.132,0.348,90.953,4,pop-film,62
240,5krhLpkt6KhhomFqHWPgYl,W&W;AXMO;SONJA,StarShine (I Don't Want This Night To End),StarShine (I Don't Want This Night To End),177600,False,0.437,0.917,1,-2.027,1,0.0488,0.0135,1.49e-06,0.512,0.289,150.0,4,trance,61
241,2rIjgkKUeco9MpAFmtGN9x,Nat King Cole Trio,pov: you have a holly jolly christmas,All I Want For Christmas (Is My Two Front Teeth),151333,False,0.771,0.158,6,-10.374,0,0.0621,0.895,0.0,0.144,0.504,130.072,4,jazz,0
242,3Md8YScIGo5rx8NvEomkmw,Laura Story,Great God Who Saves,Mighty to Save,229946,False,0.486,0.66,6,-5.08,1,0.0279,0.0192,3.66e-06,0.0995,0.348,155.919,4,world-music,47
243,367QlwlpIzjOFmY3JOyPq7,Najim Arshad,DR. Love (Original Motion Picture Soundtrack),Paalappoo,119693,False,0.589,0.446,0,-8.68,1,0.0278,0.453,1.24e-06,0.0984,0.393,107.028,4,malay,25
244,4rzTxZaFsTXQN54WimO4QU,David Tao,I'm O.K.,天天,255200,False,0.522,0.551,2,-6.908,0,0.0339,0.275,0.0,0.123,0.158,120.976,4,mandopop,49
